Score_1,Score_2,Score_3,Score_4,Score_5,Model
0.9523099850968704,0.9559560308083452,0.9466842006387375,0.9518664415681861,0.8803766956911693,tabnet
0.9526018480415996,0.9548102778607708,0.9528534129056323,0.9523239278497119,0.9514074074074075,svm
0.9689123015284167,0.9714709151537606,0.9699437370447143,0.9671948225842446,0.9679976512037581,xgboost
0.9203394877903515,0.9159034138218151,0.9082852355241111,0.9087520500969136,0.910164271047228,mlp
0.9671243042671614,0.9694297254233519,0.9675439893538371,0.9650328861803722,0.966233575570726,lightGBM
0.9669286667655347,0.9693873773829355,0.9679517983218127,0.9651331179681407,0.9671127406049496,rf
