Score_1,Score_2,Score_3,Score_4,Score_5,Model
0.9811378388697977,0.9799900903304494,0.9599290911105366,0.9784859331101105,0.9384100959982742,tabnet
0.9751488381025543,0.9754248966467616,0.9744276854758441,0.9756885674719188,0.9741579448144625,svm
0.9939546024865975,0.9945413191811979,0.9932106959984829,0.9932414372446446,0.9929574812638874,xgboost
0.9307349142991312,0.9272207214365167,0.9354851223959344,0.9412085557330425,0.9406897618311165,mlp
0.9906144317361402,0.9907540735126942,0.9901867919524118,0.9892899340625834,0.9901794784964443,lightGBM
0.9916489523231097,0.9910359695903779,0.9909534804496763,0.99051103235395,0.9916124421709858,rf
