Score_1,Score_2,Score_3,Score_4,Score_5,Model
0.9667858206732202,0.981268836073704,0.9785521770489315,0.9809694519659815,0.9789981390756143,tabnet
0.9754533307883183,0.9757484914869902,0.9758976506872787,0.9764317518808536,0.9747214752208989,svm
0.9933449292898737,0.9940548780487806,0.9940667397301689,0.9939523030694914,0.992605016390943,xgboost
0.9417799043062202,0.936283185840708,0.9228288907996561,0.9376315058160307,0.9367890231030843,mlp
0.9896502228601647,0.9912123863506677,0.9907288761588905,0.990956759632191,0.9900613076425118,lightGBM
0.9900720999584764,0.9915212349340329,0.9906971488832812,0.9913789829478561,0.9898083358685731,rf
